species_name	bin_uri
Polyschides quadrifissatus	BOLD:AAU2327
Benthomangelia trophonoidea	BOLD:AAB2078
Myurella affinis	BOLD:AAB7047
Lophiotoma brevicaudata	BOLD:AAB4069
Terebra corrugata	BOLD:ADT0332
Ptychobela sp.	BOLD:AAC2221
Heterocythara sp.	BOLD:AAC0467
Glyphostoma sp.	BOLD:AAF5617
Clathurella s.l. sp.	BOLD:AAC1793
Cochlespira sp.	BOLD:AAC4814
Glyphostoma sp.	BOLD:AAF5617
Comitas sp.	BOLD:AAB7333
Pleurotomella sp.	BOLD:AAE2226
Borsonia sp.	BOLD:AAB9680
Gemmuloborsonia moosai	BOLD:AAA7274
Felimare californiensis	BOLD:ADR7111
Cerithium sp. BMOO08327	BOLD:AAO7739
Torresitrachia girgarinae	BOLD:ACS6659
Potomida littoralis	BOLD:AAD6041
Margaritifera margaritifera	BOLD:AAA8986
Fissuria boui	BOLD:AAY3768
Ovassiminea sp. AH2014 2	BOLD:ACS3227
Terebralia palustris	BOLD:AAF2150
Radix balthica	BOLD:ACS6908
Radix auricularia	BOLD:ACS5564
Radix balthica	BOLD:ACS6908
Radix balthica	BOLD:AAN9288
Galba truncatula	BOLD:AAY4012
Radix labiata	BOLD:AAD0368
Radix balthica	BOLD:AAN9288
Radix balthica	BOLD:ACS6908
Radix labiata	BOLD:AAD0368
Radix auricularia	BOLD:AAD6712
Radix balthica	BOLD:AAN9288
Radix auricularia	BOLD:AAD6712
Radix balthica	BOLD:AAN9288
Radix auricularia	BOLD:AAD6712
Radix balthica	BOLD:AAN9288
Radix balthica	BOLD:AAN9288
Radix balthica	BOLD:AAN9288
Alycaeus jagori	BOLD:ADL5433
Nerita argus	BOLD:AAC2287
Siphonaria sp. 1	BOLD:AAH9686
Bursa quirihorai	BOLD:AAB0172
Haustrum scobina	BOLD:AAL5725
Paratrophon exculptus	BOLD:ACS1312
Trophonopsis muricata	BOLD:ACS1931
Xymene plebeius	BOLD:ACS2485
Xymenella pusilla	BOLD:ACS2436
Nassarius sp.	BOLD:AAO5202
Carychium tridentatum	BOLD:AAI6554
Carychium minimum	BOLD:ADV5019
Carychium minimum	BOLD:ADV5019
Carychium minimum	BOLD:ADU0147
Carychium minimum	BOLD:ADU0147
Carychium tridentatum	BOLD:AAI6554
Carychium tridentatum	BOLD:AAI6554
Carychium minimum	BOLD:AAC6843
Diaulula sandiegensis	BOLD:ABW8514
Adipicola iwaotakii	BOLD:AAA7140
Adipicola iwaotakii	BOLD:AAA7140
Adipicola iwaotakii	BOLD:AAA7140
Lacuna sp. KL01	BOLD:ABU9948
Clathroterebra fortunei	BOLD:AAJ1054
Triplostephanus triseriatus	BOLD:AAR9210
Duplicaria baileyi	BOLD:ABV4052
Triplostephanus fenestratus	BOLD:AAR9237
Triplostephanus fenestratus	BOLD:AAE9183
Triplostephanus fenestratus	BOLD:AAR9237
Terebra sp.	BOLD:ACM0262
Terebra sp.	BOLD:ACM0262
Terebra sp.	BOLD:ACY7259
Hastula sp.	BOLD:ACM0260
Hastula sp.	BOLD:ACM0260
Hastula sp.	BOLD:ACM0260
Cinguloterebra fenestrata	BOLD:AAR9237
Myurella affinis	BOLD:AAB7047
Terebra sp.	BOLD:AAR9237
Cythara sp.	BOLD:AAF8006
Eucythara sp.	BOLD:AAB5932
Eucythara sp.	BOLD:AAB5935
Terebra argosyia	BOLD:AAB3527
Terebra argosyia	BOLD:AAB3527
Terebra argosyia	BOLD:AAB3527
Haliotis kamtschatkana	BOLD:AAA2369
Haliotis kamtschatkana	BOLD:AAA2369
Cyclonaias necki	BOLD:ADI9807
Babylonia borneensis	BOLD:ADS2204
Montenegrina skipetarica	BOLD:ADR6580
Xerocrassa prietoi	BOLD:ADR5211
Acesta cryptadelphe	BOLD:ADR7088
Hystricella bicarinata x Hystricella echinulata	BOLD:ADR4394
Xenostrobus securis	BOLD:ACI2638
Xenostrobus securis	BOLD:ACI2638
Xenostrobus securis	BOLD:ADK2872
Xenostrobus securis	BOLD:ACH6757
Saccostrea echinata	BOLD:ACH3793
Nerita balteata	BOLD:AAE2476
Oxystele sinensis	BOLD:AAK4724
Cepaea nemoralis	BOLD:ACH6784
Cepaea nemoralis	BOLD:ADK1000
Georissa similis	BOLD:ADF7848
Georissa similis	BOLD:ADF6750
Georissa similis	BOLD:ADF6750
Georissa nephrostoma	BOLD:ADF6185
Plectostoma concinnum	BOLD:ADL3051
Plectostoma concinnum	BOLD:ADL5093
Alycaeus jagori	BOLD:ADL6227
Capulus sp.	BOLD:AAO5019
Capulus sp.	BOLD:AAO5027
Coralliophila violacea	BOLD:AAF1111
Nassarius bimaculosus	BOLD:AAX3435
Nerita violacea	BOLD:ABX8026
Carychium minimum	BOLD:ADV5019
Acanthochitona crinita	BOLD:AAY5203
Nucella lapillus	BOLD:AAA2142
Crepidula fornicata	BOLD:AAA8797
Bolma pseudobathyraphis	BOLD:AAO4987
Doriopsilla albopunctata	BOLD:ACV0305
Carychium cf. schlickumi	BOLD:ACB3070
Carychium ibazoricum	BOLD:AAL6798
Carychium cf. mexicanum	BOLD:ACB3013
Carychium sp. cf. costaricanum	BOLD:ACB2904
Carychium sp. cf. costaricanum	BOLD:ACB2903
Carychium cf. noduliferum	BOLD:ACB2988
Zospeum biscaiense	BOLD:ACB2986
Zospeum sp. cf. suarezi	BOLD:ACB2827
Zospeum vasconicum	BOLD:ACB2583
Zospeum vasconicum	BOLD:ACB2583
Zospeum vasconicum	BOLD:ACB2583
Zospeum vasconicum	BOLD:ACB2583
Zospeum vasconicum	BOLD:ACB2583
Conasprella mazei	BOLD:ADP1326
Conasprella roberti	BOLD:ADP4481
Mytilus galloprovincialis	BOLD:AAA2184
Mytilus galloprovincialis	BOLD:AAA2184
Mytilus galloprovincialis	BOLD:AAA2184
Mytilus galloprovincialis	BOLD:AAA2184
Ruditapes decussatus	BOLD:ADR8385
Ruditapes decussatus	BOLD:ADR8385
Neritina petitii	BOLD:AAM1170
Neritina stumpffi	BOLD:ACI2202
Haliotis diversicolor	BOLD:AAD5674
Heleobia ascotanensis	BOLD:ADR4186
Potamopyrgus antipodarum	BOLD:ABY5556
Bythiospeum alzense	BOLD:ACH5659
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littorina brevicula	BOLD:ACB8372
Neotricula aperta	BOLD:ADR3894
Conus miruchae	BOLD:ADS4651
Nucella emarginata	BOLD:AAA4209
Cyllene lamarcki	BOLD:ADR4363
Nassarius sufflatus	BOLD:ACB6997
Glossodoris andersonae	BOLD:ADR9433
Diaulula sandiegensis	BOLD:ACV0479
Limacina helicina	BOLD:AAB8895
Pleurobranchaea maculata	BOLD:ADE3614
Pleurobranchaea maculata	BOLD:ADE3614
Littoraria coccinea	BOLD:AAU1059
Siphonaria sp. LINE-2015g	BOLD:ACQ0966
Archachatina marginata	BOLD:ADR2713
Camaena lingyunensis	BOLD:ADJ8423
Trochulus hispidus complex sp. 385 LK-2014	BOLD:ACP9825
Trochulus hispidus complex sp. 402 LK-2014	BOLD:ADR6076
Trochulus hispidus complex sp. 548 LK-2014	BOLD:AAW7888
Acanthochitona garnoti	BOLD:AAM3915
Acanthochitona sp. B DJE-2018	BOLD:ACB8074
Montenegrina subcristata	BOLD:ADK3843
Montenegrina lillae	BOLD:ADR2591
Caucasotachea vindobonensis	BOLD:ADK7636
Phaedusa goniopoma	BOLD:ADB8997
Circassina lasistana	BOLD:ADR9752
Alopia livida	BOLD:ACH5032
Leoparreysia tavoyensis	BOLD:ACI0318
Medora pollinensis	BOLD:ACI1707
Sepiola tridens	BOLD:ABX2566
Eubranchus rupium	BOLD:AAL4768
Conus traillii	BOLD:ADF3694
Idiosepius biserialis	BOLD:ACH3041
Heteroteuthis ryukyuensis	BOLD:ACH3445
Gonatopsis borealis	BOLD:ACH8106
Euhadra sigeonis	BOLD:ACL7206
Limnoperna pulex	BOLD:ACI2643
Mytilus galloprovincialis	BOLD:AAA4735
Chambardia wahlbergi	BOLD:ACI0994
Abyssogena southwardae	BOLD:AAB1199
Shinkailepas briandi	BOLD:ADR9422
Stenoplax purpurascens	BOLD:ACH7386
Circassina frutis	BOLD:ADR5645
Cochlostoma tessellatum	BOLD:ADR4449
Limacina helicina	BOLD:AAB8895
Montenegrina perstriata	BOLD:ADR7599
Ringiculoides kurilensis	BOLD:ADR1835
Pyramidula pusilla	BOLD:ABY4886
Candidula arganica	BOLD:ADR4609
Candidula cavannae	BOLD:ADR7518
Rhagada sp. Pilbara Banded	BOLD:ADR2689
Rhagada sp. Pilbara Banded	BOLD:ADR8482
Rhagada sp. Pilbara Banded	BOLD:ADR4632
Terebralia palustris	BOLD:AAF2150
Phaedusa japonica	BOLD:ADB9118
Alopia livida	BOLD:ADR6905
Bathymodiolus septemdierum	BOLD:AAI7746
Xenostrobus securis	BOLD:ADR2675
Xenostrobus securis	BOLD:ACH6756
Xenostrobus securis	BOLD:ACH6754
Xenostrobus securis	BOLD:ADR6833
Arcuatula senhousia	BOLD:AAB4685
Saccostrea palmula	BOLD:ACV8952
Saccostrea palmula	BOLD:ACV8952
Potomida littoralis	BOLD:AAD6041
Mactra corallina	BOLD:ADR7227
Peltospira operculata	BOLD:ACH2896
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0691
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0692
Orcula dolium	BOLD:ACI0691
Orcula dolium	BOLD:ACI2293
Rumina decollata	BOLD:AAN6570
Tritia obsoleta	BOLD:AAA3780
Helminthoglypta umbilicata	BOLD:ACH7856
Eremarionta rowelli	BOLD:ACI0666
Chondropoma pictum	BOLD:ACH9460
Annularia lima	BOLD:ACH6091
Vespericola depressus	BOLD:ACH7502
Medora punctulata	BOLD:ACI1708
Calliostoma ligatum	BOLD:AAZ4583
Hexaplex trunculus	BOLD:AAK6034
Arianta arbustorum	BOLD:ACH7416
Bythinella charpentieri	BOLD:ACH2510
Bythinella pannonica	BOLD:ACH8256
Margarites olivaceus	BOLD:ABW2621
Beringius stimpsoni	BOLD:ADT7893
Buccinum polare	BOLD:ACR1142
Latisipho hypolispus	BOLD:ADV2542
Acanthocardia echinata	BOLD:AAJ3577
Astarte sulcata	BOLD:ACO2931
Corbula gibba	BOLD:ACM1512
Limacina helicina	BOLD:AAB8895
Conus coelinae	BOLD:AAS0154
Conus sp.	BOLD:AAO5490
Conus ferrugineus	BOLD:AAN1077
Conus capitanellus	BOLD:ACL5451
Conus memiae	BOLD:AAS0162
Conus bruuni	BOLD:ACL5653
Conus elokismenos	BOLD:AAD3518
Conus acutangulus	BOLD:AAO5489
Conus acutangulus	BOLD:AAO5489
Conus lozeti	BOLD:ACL5807
Gemmuloborsonia clandestina	BOLD:AAB3176
Gemmuloborsonia moosai	BOLD:AAA7274
Gemmuloborsonia moosai	BOLD:AAA7274
Arion distinctus	BOLD:AAC0783
Muusoctopus johnsonianus	BOLD:ACQ6759
Euhadra dixoni	BOLD:ACL6519
Nipponochloritis pumila	BOLD:ACL7594
Bathymodiolus thermophilus	BOLD:AAB2512
Cumberlandia monodonta	BOLD:AAD5812
Obovaria arkansasensis	BOLD:AAL5631
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Ruditapes philippinarum	BOLD:AAA3922
Calyptogena kawamurai	BOLD:AAC7877
Bradybaena circulus	BOLD:ACQ5395
Satsuma caliginosa	BOLD:ACQ2447
Megalobulimus oblongus	BOLD:ADR3791
Montenegrina perstriata	BOLD:ADK4458
Bathymodiolus childressi	BOLD:ABY5281
Anadara ovalis	BOLD:ACM2203
Limacina helicina	BOLD:AAB8895
Atlanta inclinata	BOLD:ACQ5605
Atlanta sp.	BOLD:ACQ5602
Atlanta peronii	BOLD:ACQ5600
Cerion uva	BOLD:AAZ3672
Cerion uva	BOLD:AAZ3672
Doris kerguelenensis	BOLD:AAA4061
Limacina helicina	BOLD:AAB8895
Limacina helicina	BOLD:AAB8895
Trochulus hispidus	BOLD:ACP9825
Trochulus hispidus	BOLD:ACP9825
Fluviopupa mekeniyaqona	BOLD:ACQ3671
Pseudamnicola subproducta	BOLD:ACQ7042
Mancinella echinata	BOLD:ACB8741
Oncomelania hupensis	BOLD:AAW4485
Quoyula monodonta	BOLD:ACQ4112
Alviniconcha sp.	BOLD:AAR3691
Cerithidea cingulata	BOLD:AAA7612
Sepia pharaonis	BOLD:ACS1201
Anomalisipho conulus	BOLD:ADT3404
Conus sp.	BOLD:ACT2214
Siphonaria japonica	BOLD:ACH7183
Tridacna noae	BOLD:AAW8082
Ruditapes decussatus	BOLD:AAH7858
Psilodens sp. A NTM-2018	BOLD:ADR2994
Cyclonaias pustulosa	BOLD:AAI0636
Cyclonaias pustulosa	BOLD:AAI0636
Octopus bimaculatus	BOLD:ADC6264
Octopus vulgaris	BOLD:AAB0290
Dolabrifera dolabrifera	BOLD:AAH4113
Lamellaria sp. NIWA-74086-B	BOLD:ADR6176
Marseniopsis mollis	BOLD:AAN7493
Alvania mediolittoralis	BOLD:ADR9124
Coralliophila violacea	BOLD:ADR6343
Coralliophila violacea	BOLD:ACX1734
Coralliophila violacea	BOLD:ACX1734
Scabricola desetangsii	BOLD:ADJ1853
Cochlespira sp. MNHN IM 2013-19079	BOLD:AAC4816
Limacina helicina	BOLD:AAB8895
Monacha cartusiana	BOLD:ABV5730
Biomphalaria pfeifferi	BOLD:ADR8978
Plakobranchus cf. ianthobapsus RW-2017	BOLD:AAM5039
Nitor sp. 1 FK-2017	BOLD:ADR3663
Acanthochitona crinita	BOLD:AAY5203
Acanthochitona sp. A DJE-2018	BOLD:ADR5206
Pyrenaearia oberthueri	BOLD:ADR8384
Plakobranchus cf. ianthobapsus RW-2017	BOLD:AAM5039
Plakobranchus cf. ianthobapsus RW-2017	BOLD:AAM5039
Onchidella celtica	BOLD:ADR3398
Physella acuta	BOLD:AAB6433
Physella acuta	BOLD:AAB6434
Helicopsis striata	BOLD:AAK0098
Bathymodiolus cf. childressi	BOLD:ABY5281
Wallaconchis ater	BOLD:ADR6659
Bathymodiolus platifrons	BOLD:AAW2781
Perumytilus purpuratus	BOLD:ACV9172
Crassostrea angulata	BOLD:ACH3409
Fusconaia askewi	BOLD:ADK4474
Fusconaia askewi	BOLD:ADK4474
Pleurobema oviforme	BOLD:AAH9183
Pleurobema riddellii	BOLD:ACH4743
Pleurobema sp. Sintoxia_Black3768	BOLD:AAE4788
Pleuronaia gibbera	BOLD:AAH9191
Reginaia ebena	BOLD:AAI7254
Uniomerus tetralasmus	BOLD:ADJ0482
Paphies ventricosa	BOLD:AAK5282
Novaculina myanmarensis	BOLD:ADR9020
Terebralia palustris	BOLD:AAF2150
Enixotrophon venusta	BOLD:ADI7491
Stagnicola elodes	BOLD:ABY5253
Stagnicola elodes	BOLD:ABY5253
Stagnicola elodes	BOLD:AAG1549
Zonitoides arboreus	BOLD:ACO2467
Lottia gigantea	BOLD:AAK6851
Lottia gigantea	BOLD:AAK6851
Lottia gigantea	BOLD:AAK6851
Limacina helicina	BOLD:AAB8895
Benthomangelia sp. 2NP	BOLD:AAC9409
Conus vexillum	BOLD:ACL5563
Conus sp.	BOLD:AAO6404
Myurella affinis	BOLD:AAB7047
Perirhoe eburnea	BOLD:ADV2262
Benthomangelia trophonoidea	BOLD:AAB2078
Inquisitor sp.	BOLD:AAA7288
Inquisitor sp.	BOLD:AAA7286
Gymnobela sp.	BOLD:AAB5326
Eucythara sp.	BOLD:AAB5929
Inquisitor sp.	BOLD:AAA7297
Gymnobela sp.	BOLD:AAB5333
Daphnella s.l. sp.	BOLD:AAF7357
Cochlespira sp.	BOLD:AAC4817
Cochlespira sp.	BOLD:AAC4817
Haliotis kamtschatkana	BOLD:AAA2369
Adalaria proxima	BOLD:AAD2874
Tonicella lineata	BOLD:AAB7482
Onchidoris bilamellata	BOLD:AAZ3494
Scabrotrophon maltzani	BOLD:ABV4260
Tonicella insignis	BOLD:ABA5414
Mytilus trossulus	BOLD:ADW1677
Janolus barbarensis	BOLD:ACB8006
Lissarca notorcadensis	BOLD:ACW0813
Coralliophila radula	BOLD:AAF1111
Siphonaria lessonii	BOLD:ACH6232
Siphonaria lessonii	BOLD:ACH6232
Siphonaria lessonii	BOLD:ACH6232
Siphonaria lessonii	BOLD:ACH6232
Siphonaria lessonii	BOLD:ACH6232
Siphonaria lessonii	BOLD:ACH6232
Liolophura japonica	BOLD:ADR4464
Nipponacmea fuscoviridis	BOLD:ACS4711
Cellana karachiensis	BOLD:AAI7330
Exilia vagrans	BOLD:ADY4224
Nassarius tabescens	BOLD:AAO7010
Amalda sp.	BOLD:AAO5148
Carychium tridentatum	BOLD:AAI6554
Carychium tridentatum	BOLD:AAI6554
Crassostrea sikamea	BOLD:AAI9053
Sunetta menstrualis	BOLD:AAO8014
Tagelus plebeius	BOLD:ACC3619
Macoma mitchelli	BOLD:ACC3598
Mya arenaria	BOLD:AAE6281
Echinolittorina reticulata	BOLD:AAA9391
Crassostrea angulata	BOLD:ACH3409
Splendrillia carolinae	BOLD:ACW8678
Bolma recens	BOLD:AAO4986
Rexithaerus secta	BOLD:ADK5461
Simomactra falcata	BOLD:ADS5986
Adipicola iwaotakii	BOLD:AAA7140
Yoldiella lenticula	BOLD:ADY5415
Mytilus californianus	BOLD:AAH3890
Spisula subtruncata	BOLD:ACM2025
Lottia scutum	BOLD:AAJ3025
Plesiocystiscus politulus	BOLD:ADG4381
Cryptobranchia concentrica	BOLD:ADI5995
Thylacodes squamigerus	BOLD:ACS0762
Doriopsilla albopunctata	BOLD:ACV0305
Diaulula sandiegensis	BOLD:ACV0479
Tegula gallina	BOLD:ACV0692
Octopus cf. tetricus	BOLD:ABA3452
Stereophaedusa addisoni	BOLD:ADA2289
Stereophaedusa addisoni	BOLD:ADA2289
Stereophaedusa gouldi	BOLD:ADA1392
Macridiscus semicancellata	BOLD:AAO8016
Aegista proba	BOLD:ACQ3890
Littorina littorea	BOLD:AAA1269
Cepaea nemoralis	BOLD:ACH6784
Cepaea nemoralis	BOLD:ACI0917
Cellana karachiensis	BOLD:AAI7330
Zeatrophon ambiguus	BOLD:ACS1276
Exilia vagrans	BOLD:ADY4224
Placiphorella velata	BOLD:AAF2388
Macoma mitchelli	BOLD:ACC3598
Corbicula fluminea	BOLD:AAC2296
Geukensia demissa	BOLD:AAA4301
Ensis directus	BOLD:ABV8193
Anadara ovalis	BOLD:ACM2203
Iotyrris devoizei	BOLD:ADN0682
Ena montana	BOLD:AAL0513
Cochlicopa lubrica	BOLD:AAO2419
Mytilus californianus	BOLD:AAH3890
Lottia gigantea	BOLD:AAK6851
Mytilus californianus	BOLD:AAH3890
Mytilus californianus	BOLD:AAH3890
Abra nitida	BOLD:ACM2016
Macoma balthica	BOLD:AAB2513
Granulina margaritula	BOLD:ACM2830
Deroceras reticulatum	BOLD:AAI9663
Bathymodiolus thermophilus	BOLD:AAB2512
Bathymodiolus thermophilus	BOLD:AAB2512
Bathymodiolus thermophilus	BOLD:AAB2512
Adipicola pacifica	BOLD:ACH5470
Brachidontes purpuratus	BOLD:ACI0907
Brachidontes purpuratus	BOLD:ACI0907
Brachidontes purpuratus	BOLD:ACQ0845
Mytilus galloprovincialis	BOLD:AAA2184
Bathymodiolus thermophilus	BOLD:AAB2512
Bathymodiolus thermophilus	BOLD:AAB2512
Bathymodiolus thermophilus	BOLD:AAB2512
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Pisidium cf. casertanum UGSB 10568	BOLD:ACQ5340
Dreissena presbensis	BOLD:AAB5190
Trishoplita collinsoni	BOLD:ACQ3955
Aegista kiusiuensis	BOLD:ACQ8327
Corbula amurensis	BOLD:ACH5927
Corbula erythrodon	BOLD:ACH5926
Lottia paradigitalis	BOLD:AAV0527
Melampus bidentatus	BOLD:AAA5982
Cepaea nemoralis	BOLD:AAG1590
Cepaea nemoralis	BOLD:ACH6784
Cepaea nemoralis	BOLD:AAG1590
Cepaea nemoralis	BOLD:AAG1590
Cepaea nemoralis	BOLD:ACH6784
Sandalops melancholicus	BOLD:ADH6536
Sandalops melancholicus	BOLD:ADH6536
Sandalops melancholicus	BOLD:ADH6536
Abraliopsis tui	BOLD:ADH6894
Leachia sp. nov.	BOLD:ADH5276
Cypraea sp.	BOLD:AAD2323
Metulella columbellata	BOLD:ADB8542
Melampus bidentatus	BOLD:ADB2964
Heterololigo bleekeri	BOLD:AAB9046
Iotyrris olangoensis	BOLD:ACQ7250
Iotyrris olangoensis	BOLD:ACQ7250
Iotyrris cingulifera	BOLD:AAF2821
Bolma pseudobathyraphis	BOLD:AAO4987
Haminoea sp.	BOLD:ABW8418
Mopalia lignosa	BOLD:AAB6872
Rostanga pulchra	BOLD:ACB8198
Zoogenetes harpa	BOLD:AAG1586
Zoogenetes harpa	BOLD:AAG1586
Vertigo cristata	BOLD:AAM3512
Mytilus californianus	BOLD:AAH3890
Pseudamussium peslutrae	BOLD:ACM1831
Amphissa columbiana	BOLD:ABV9130
Nucella lamellosa	BOLD:AAA4445
Lirabuccinum dirum	BOLD:AAZ5772
Amphissa columbiana	BOLD:ABV9130
Ceratostoma foliatum	BOLD:ABV5037
Lirabuccinum dirum	BOLD:AAZ5772
Lottia digitalis	BOLD:AAF4654
Lottia scutum	BOLD:AAJ3025
Flabellinopsis trillineata	BOLD:ADQ5577
Tectura paleacea	BOLD:ADY2270
Tectura paleacea	BOLD:ADY2270
Acanthinucella spirata	BOLD:AAA7691
Gymnodoris inornata	BOLD:AAE3570
Bathymodiolus brooksi	BOLD:AAI7748
Bathymodiolus childressi	BOLD:ABY5281
Ruditapes decussatus	BOLD:AAH7858
Ruditapes decussatus	BOLD:AAH7858
Berthella stellata	BOLD:ACV6949
Satsuma akiratadai	BOLD:ACV9581
Satsuma akiratadai	BOLD:ACV8333
Bellamya sp.	BOLD:AAW2867
Hemistomia cockerelli	BOLD:ACV7134
Cominella virgata	BOLD:ACV7143
Hexaplex trunculus	BOLD:AAK6034
Acanthodoris nanaimoensis	BOLD:ABU9543
Nipponacmea fuscoviridis	BOLD:ACS4711
Allognathus hispanicus	BOLD:AAW9446
Chilostoma cingulatum	BOLD:ACV9261
Chilostoma cingulatum	BOLD:ACV9261
Cuvierina atlantica	BOLD:AAE3222
Melanoides tuberculata	BOLD:AAC7317
Marginella sp.	BOLD:AAO9269
Mytilopsis leucophaeata	BOLD:AAH4257
Carychium tridentatum	BOLD:AAI6554
Aculamprotula tortuosa	BOLD:ADC8121
Cristaria plicata	BOLD:AAA6270
Macoma mitchelli	BOLD:ACC3598
Benthomodiolus geikotsucola	BOLD:ACH5802
Cochlicopa lubrica	BOLD:AAO2419
Euconulus fulvus	BOLD:AAG1555
Onychoteuthis cf. banksii	BOLD:ADC7276
Deroceras reticulatum	BOLD:AAI9663
Splendrillia carolinae	BOLD:ACW8678
Atlanta frontieri	BOLD:ACA9301
Pyramidula sp.	BOLD:ADC9629
Pyramidula cephalonica	BOLD:ADD0153
Clithon lentiginosum	BOLD:AAO8417
Vittina coromandeliana	BOLD:ABY1251
Admetula garrardi	BOLD:AAN3683
Plesiotriton vivus	BOLD:AAN3321
Cancellaria jayana	BOLD:AAN2821
Filippovia knipovitchi	BOLD:AAD2675
Mytilus edulis	BOLD:AAA2184
Leucosyrinx luzonica	BOLD:ADL4766
Haliotis kamtschatkana	BOLD:AAA2369
Stereophaedusa japonica	BOLD:ADB8997
Stereophaedusa japonica	BOLD:ADB8997
Tyrannophaedusa tosaensis	BOLD:ADB8720
Mundiphaedusa ducalis	BOLD:ADB7782
Mundiphaedusa ducalis	BOLD:ADB7782
Megalophaedusa mitsukurii	BOLD:ADB7631
Margaritifera margaritifera	BOLD:AAA8986
Crepidula fornicata	BOLD:AAA8797
Cymbium olla	BOLD:ADC6104
Nerita erythrostoma	BOLD:AAG1576
Capulus sp.	BOLD:AAO5010
Notonykia africanae	BOLD:AAE2122
Moroteuthopsis ingens	BOLD:AAA6541
Oospira philippiana	BOLD:ADI1290
Ariophanta lahatensis	BOLD:ADH7556
Macrochlamys resplendens	BOLD:ADH7590
Carychium tridentatum	BOLD:AAI6554
Carychium tridentatum	BOLD:AAI6554
Carychium tridentatum	BOLD:AAI6554
Carychium minimum	BOLD:AAC6843
Carychium tridentatum	BOLD:AAI6554
Carychium tridentatum	BOLD:AAI6554
Carychium tridentatum	BOLD:AAI6554
Carychium minimum	BOLD:AAC6843
Carychium tridentatum	BOLD:AAI6554
Cavolinia gibosa	BOLD:ACH8044
Thliptodon diaphanus	BOLD:ACQ8323
Kalidos capestensis	BOLD:AAI8010
Deroceras laeve	BOLD:AAL1512
Patelloida heroldi	BOLD:AAB4086
Onychoteuthis cf. banksii	BOLD:ADC7276
Onychoteuthis cf. banksii	BOLD:ADC7276
Onychoteuthis cf. banksii	BOLD:ADC7276
Onychoteuthis cf. banksii	BOLD:ADC7276
Onychoteuthis cf. banksii	BOLD:ADC7276
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula pusilla	BOLD:ADC9628
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula hierosolymitana	BOLD:ADC9575
Pyramidula saxatilis	BOLD:ADJ3212
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula pusilla	BOLD:ADC9628
Pyramidula pusilla	BOLD:ADC9628
Pyramidula pusilla	BOLD:ADC9628
Pyramidula pusilla	BOLD:ADC9628
Pyramidula hierosolymitana	BOLD:ADC9575
Pyramidula pusilla	BOLD:ADC9628
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula pusilla	BOLD:ADC9464
Pyramidula saxatilis	BOLD:ADJ1096
Pyramidula saxatilis	BOLD:ADJ1096
Margarites olivaceus	BOLD:ABW2621
Cipangopaludina japonica	BOLD:AAR9203
Hermissenda crassicornis	BOLD:AAP1182
Batillaria attramentaria	BOLD:ACB7408
Batillaria attramentaria	BOLD:ACB7408
Mitrella tuberosa	BOLD:ABX2571
Lophiotoma acuta	BOLD:AAA3667
Lophiotoma acuta	BOLD:AAD0535
Haliotis kamtschatkana	BOLD:AAA2369
Deroceras laeve	BOLD:AAL1512
Helicodiscus parallelus	BOLD:ACP8838
Paralaoma servilis	BOLD:AAO2504
Californiconus californicus	BOLD:AAA7643
Neobernaya spadicea	BOLD:AAF0780
Ceratostoma nuttalli	BOLD:ADL2592
Amphissa reticulata	BOLD:AAZ4578
Crepidula onyx	BOLD:ACV0886
Filippovia knipovitchi	BOLD:AAD2675
Hauffenia tellinii	BOLD:AAY2141
Georissa similis	BOLD:ADF7340
Georissa similis	BOLD:ADF7851
Georissa nephrostoma	BOLD:ADF6185
Plectostoma concinnum	BOLD:ADL5092
Plectostoma concinnum	BOLD:ADL4633
Plectostoma concinnum	BOLD:ADL4230
Alycaeus jagori	BOLD:ADL6228
Diniatys dubia	BOLD:ACX0435
Succinea putris	BOLD:AAN9260
Hermissenda crassicornis	BOLD:AAP1182
Onychoteuthis sp_AL	BOLD:ADH0337
Onychoteuthis sp_AL	BOLD:ADH0337
Onychoteuthis sp_AL	BOLD:ADH0337
Onychoteuthis cf. banksii	BOLD:ADC7276
