bin_uri	species_per_bin
BOLD:ACS6837	1
BOLD:ACS6838	2
BOLD:ACS6839	1
BOLD:ACS6840	1
BOLD:ACS6841	1
BOLD:ACS6843	1
BOLD:ACS6845	1
BOLD:ACS6848	1
BOLD:ACS6849	1
BOLD:ACS6850	1
BOLD:ACS6851	1
BOLD:ACS6852	2
BOLD:ACS6854	1
BOLD:ACS6856	1
BOLD:ACS6860	1
BOLD:ACS6861	1
BOLD:ACS6867	1
BOLD:ACS6874	1
BOLD:ACS6875	1
BOLD:ACS6876	1
BOLD:ACS6877	1
BOLD:ACS6878	1
BOLD:ACS6879	1
BOLD:ACS6880	1
BOLD:ACS6881	1
BOLD:ACS6882	1
BOLD:ACS6883	1
BOLD:ACS6884	1
BOLD:ACS6887	1
BOLD:ACS6889	1
BOLD:ACS6890	1
BOLD:ACS6891	1
BOLD:ACS6892	1
BOLD:ACS6893	1
BOLD:ACS6896	1
BOLD:ACS6897	1
BOLD:ACS6898	1
BOLD:ACS6900	1
BOLD:ACS6903	1
BOLD:ACS6904	1
BOLD:ACS6906	1
BOLD:ACS6907	6
BOLD:ACS6908	2
BOLD:ACS6909	1
BOLD:ACS6910	2
BOLD:ACS6912	1
BOLD:ACS6913	1
BOLD:ACS6914	1
BOLD:ACS6915	1
BOLD:ACS6916	2
BOLD:ACS6917	1
BOLD:ACS6918	1
BOLD:ACS6919	1
BOLD:ACS6920	2
BOLD:ACS6921	1
BOLD:ACS6922	1
BOLD:ACS6923	1
BOLD:ACS6925	1
BOLD:ACS6929	1
BOLD:ACS6932	1
BOLD:ACS6933	1
BOLD:ACS6934	1
BOLD:ACS6935	1
BOLD:ACS6937	1
BOLD:ACS6942	1
BOLD:ACS6944	1
BOLD:ACS6945	1
BOLD:ACS6948	2
BOLD:ACS6949	1
BOLD:ACS6950	1
BOLD:ACS6951	1
BOLD:ACS6952	1
BOLD:ACS6953	1
BOLD:ACS6954	1
BOLD:ACS6960	1
BOLD:ACS6961	1
BOLD:ACS6962	1
BOLD:ACS6963	1
BOLD:ACS6964	1
BOLD:ACS6965	1
BOLD:ACS6971	1
BOLD:ACS6972	1
BOLD:ACS6978	1
BOLD:ACS6979	1
BOLD:ACS6981	1
BOLD:ACS6982	1
BOLD:ACS6983	1
BOLD:ACS6984	1
BOLD:ACS6985	1
BOLD:ACS6986	5
BOLD:ACS6987	1
BOLD:ACS6988	1
BOLD:ACS6991	1
BOLD:ACS6993	1
BOLD:ACS6994	1
BOLD:ACS6995	1
BOLD:ACS6996	1
BOLD:ACS6998	1
BOLD:ACS7001	1
BOLD:ACS7004	2
BOLD:ACS7005	2
BOLD:ACS7006	1
BOLD:ACS7008	1
BOLD:ACS7009	1
BOLD:ACS7010	2
BOLD:ACS7011	1
BOLD:ACS7012	1
BOLD:ACS7013	1
BOLD:ACS7014	1
BOLD:ACS7015	1
BOLD:ACS7016	1
BOLD:ACS7017	1
BOLD:ACS7018	2
BOLD:ACS7019	1
BOLD:ACS7020	1
BOLD:ACS7021	2
BOLD:ACS7023	1
BOLD:ACS7025	1
BOLD:ACS7026	1
BOLD:ACS7027	1
BOLD:ACS7028	1
BOLD:ACS7029	1
BOLD:ACS7030	1
BOLD:ACS7031	1
BOLD:ACS7032	1
BOLD:ACS7033	1
BOLD:ACS7034	1
BOLD:ACS7035	1
BOLD:ACS7036	1
BOLD:ACS7037	1
BOLD:ACS7038	2
BOLD:ACS7039	1
BOLD:ACS7042	1
BOLD:ACS7045	1
BOLD:ACS7046	1
BOLD:ACS7047	1
BOLD:ACS7048	1
BOLD:ACS7049	1
BOLD:ACS7050	1
BOLD:ACS7051	1
BOLD:ACS7053	1
BOLD:ACS7054	1
BOLD:ACS7056	1
BOLD:ACS7057	1
BOLD:ACS7058	1
BOLD:ACS7059	1
BOLD:ACS7061	1
BOLD:ACS7066	1
BOLD:ACS7067	1
BOLD:ACS7070	1
BOLD:ACS7074	1
BOLD:ACS7076	1
BOLD:ACS7077	1
BOLD:ACS7078	1
BOLD:ACS7081	1
BOLD:ACS7082	1
BOLD:ACS7086	1
BOLD:ACS7088	1
BOLD:ACS7089	1
BOLD:ACS7092	1
BOLD:ACS7093	1
BOLD:ACS7095	1
BOLD:ACS7097	1
BOLD:ACS7099	1
BOLD:ACS7100	1
BOLD:ACS7101	1
BOLD:ACS7102	1
BOLD:ACS7103	1
BOLD:ACS7104	1
BOLD:ACS7105	1
BOLD:ACS7106	1
BOLD:ACS7107	1
BOLD:ACS7109	1
BOLD:ACS7116	1
BOLD:ACS7117	1
BOLD:ACS7122	1
BOLD:ACS7123	1
BOLD:ACS7124	1
BOLD:ACS7125	2
BOLD:ACS7126	1
BOLD:ACS7127	7
BOLD:ACS7128	1
BOLD:ACS7131	1
BOLD:ACS7132	1
BOLD:ACS7133	1
BOLD:ACS7134	1
BOLD:ACS7135	1
BOLD:ACS7136	1
BOLD:ACS7137	1
BOLD:ACS7138	1
BOLD:ACS7140	1
BOLD:ACS7141	2
BOLD:ACS7143	2
BOLD:ACS7144	2
BOLD:ACS7146	1
BOLD:ACS7147	1
BOLD:ACS7150	2
BOLD:ACS7155	1
BOLD:ACS7156	1
BOLD:ACS7157	1
BOLD:ACS7158	1
BOLD:ACS7161	1
BOLD:ACS7163	1
BOLD:ACS7164	1
BOLD:ACS7165	1
BOLD:ACS7167	1
BOLD:ACS7168	1
BOLD:ACS7169	1
BOLD:ACS7170	1
BOLD:ACS7173	1
BOLD:ACS7174	1
BOLD:ACS7175	1
BOLD:ACS7176	1
BOLD:ACS7177	1
BOLD:ACS7178	1
BOLD:ACS7179	2
BOLD:ACS7180	1
BOLD:ACS7181	1
BOLD:ACS7185	1
BOLD:ACS7186	1
BOLD:ACS7188	1
BOLD:ACS7189	1
BOLD:ACS7192	1
BOLD:ACS7193	1
BOLD:ACS7194	1
BOLD:ACS7202	1
BOLD:ACS7205	1
BOLD:ACS7211	1
BOLD:ACS7213	1
BOLD:ACS7218	1
BOLD:ACS7223	1
BOLD:ACS7224	1
BOLD:ACS7227	1
BOLD:ACS7228	1
BOLD:ACS7232	1
BOLD:ACS7233	1
BOLD:ACS7235	1
BOLD:ACS7237	1
BOLD:ACS7238	1
BOLD:ACS7239	1
BOLD:ACS7243	1
BOLD:ACS7244	1
BOLD:ACS7246	1
BOLD:ACS7247	1
BOLD:ACS7249	1
BOLD:ACS7250	1
BOLD:ACS7251	1
BOLD:ACS7252	1
BOLD:ACS7253	1
BOLD:ACS7254	1
BOLD:ACS7262	1
BOLD:ACS7266	1
BOLD:ACS7270	1
BOLD:ACS7274	1
BOLD:ACS7276	1
BOLD:ACS7303	1
BOLD:ACS7314	1
BOLD:ACS7327	1
BOLD:ACS7352	1
BOLD:ACS7353	1
BOLD:ACS7360	1
BOLD:ACS7363	1
BOLD:ACS7374	1
BOLD:ACS7382	1
BOLD:ACS7386	1
BOLD:ACS7396	1
BOLD:ACS7409	1
BOLD:ACS7412	1
BOLD:ACS7414	1
BOLD:ACS7419	1
BOLD:ACS7420	1
BOLD:ACS7425	1
BOLD:ACS7433	1
BOLD:ACS7436	1
BOLD:ACS7452	1
BOLD:ACS7463	1
BOLD:ACS7476	1
BOLD:ACS7494	3
BOLD:ACS7498	1
BOLD:ACS7506	1
BOLD:ACS7515	1
BOLD:ACS7552	1
BOLD:ACS7575	1
BOLD:ACS7590	2
BOLD:ACS7592	1
BOLD:ACS7628	1
BOLD:ACS7639	1
BOLD:ACS7648	1
BOLD:ACS7655	1
BOLD:ACS7656	1
BOLD:ACS7657	1
BOLD:ACS7659	1
BOLD:ACS7667	1
BOLD:ACS7669	1
BOLD:ACS7702	1
BOLD:ACS7703	1
BOLD:ACS7708	1
BOLD:ACS7711	2
BOLD:ACS7718	1
BOLD:ACS7729	1
BOLD:ACS7738	1
BOLD:ACS7744	1
BOLD:ACS7765	1
BOLD:ACS7766	1
BOLD:ACS7778	1
BOLD:ACS7803	1
BOLD:ACS7804	1
BOLD:ACS7807	1
BOLD:ACS7810	1
BOLD:ACS7816	1
BOLD:ACS7817	1
BOLD:ACS7818	1
BOLD:ACS7823	1
BOLD:ACS7824	1
BOLD:ACS7853	1
BOLD:ACS7888	1
BOLD:ACS7889	1
BOLD:ACS7918	1
BOLD:ACS7925	1
BOLD:ACS7926	2
BOLD:ACS7944	1
BOLD:ACS7949	1
BOLD:ACS7956	1
BOLD:ACS7982	1
BOLD:ACS7987	1
BOLD:ACS7991	1
BOLD:ACS8007	1
BOLD:ACS8018	1
BOLD:ACS8048	1
BOLD:ACS8050	1
BOLD:ACS8079	1
BOLD:ACS8125	1
BOLD:ACS8135	1
BOLD:ACS8136	1
BOLD:ACS8137	1
BOLD:ACS8182	1
BOLD:ACS8186	1
BOLD:ACS8193	1
BOLD:ACS8206	1
BOLD:ACS8248	1
BOLD:ACS8257	1
BOLD:ACS8304	1
BOLD:ACS8349	1
BOLD:ACS8354	1
BOLD:ACS8379	1
BOLD:ACS8409	1
BOLD:ACS8427	1
BOLD:ACS8512	1
BOLD:ACS8525	1
BOLD:ACS8549	1
BOLD:ACS8569	1
BOLD:ACS8660	1
BOLD:ACS8661	1
BOLD:ACS8670	1
BOLD:ACS8677	1
BOLD:ACS8679	1
BOLD:ACS8682	1
BOLD:ACS8728	1
BOLD:ACS8735	1
BOLD:ACS8760	1
BOLD:ACS8775	1
BOLD:ACS8776	1
BOLD:ACS8790	1
BOLD:ACS8803	1
BOLD:ACS8804	1
BOLD:ACS8807	1
BOLD:ACS8835	1
BOLD:ACS8837	1
BOLD:ACS8855	1
BOLD:ACS8877	1
BOLD:ACS8880	1
BOLD:ACS8907	1
BOLD:ACS8961	1
BOLD:ACS8964	1
BOLD:ACS8981	1
BOLD:ACS8989	1
BOLD:ACS9017	1
BOLD:ACS9021	1
BOLD:ACS9064	1
BOLD:ACS9153	1
BOLD:ACS9211	1
BOLD:ACS9212	1
BOLD:ACS9223	1
BOLD:ACS9249	1
BOLD:ACS9251	1
BOLD:ACS9252	1
BOLD:ACS9253	1
BOLD:ACS9254	3
BOLD:ACS9263	1
BOLD:ACS9279	1
BOLD:ACS9288	1
BOLD:ACS9289	1
BOLD:ACS9303	1
BOLD:ACS9304	1
BOLD:ACS9308	1
BOLD:ACS9348	1
BOLD:ACS9355	1
BOLD:ACS9364	1
BOLD:ACS9365	1
BOLD:ACS9366	1
BOLD:ACS9367	1
BOLD:ACS9385	1
BOLD:ACS9401	1
BOLD:ACS9427	1
BOLD:ACS9429	1
BOLD:ACS9430	1
BOLD:ACS9442	1
BOLD:ACS9450	1
BOLD:ACS9452	1
BOLD:ACS9453	1
BOLD:ACS9454	1
BOLD:ACS9476	1
BOLD:ACS9494	1
BOLD:ACS9505	1
BOLD:ACS9506	1
BOLD:ACS9529	1
BOLD:ACS9530	1
BOLD:ACS9538	1
BOLD:ACS9542	1
BOLD:ACS9570	1
BOLD:ACS9571	1
BOLD:ACS9591	1
BOLD:ACS9594	1
BOLD:ACS9595	1
BOLD:ACS9597	1
BOLD:ACS9604	1
BOLD:ACS9607	1
BOLD:ACS9632	1
BOLD:ACS9668	1
BOLD:ACS9680	1
BOLD:ACS9681	1
BOLD:ACS9688	1
BOLD:ACS9697	4
BOLD:ACS9698	1
BOLD:ACS9712	1
BOLD:ACS9715	1
BOLD:ACS9731	1
BOLD:ACS9746	1
BOLD:ACS9747	1
BOLD:ACS9775	2
BOLD:ACS9781	1
BOLD:ACS9804	2
BOLD:ACS9812	1
BOLD:ACS9815	1
BOLD:ACS9828	1
BOLD:ACS9839	1
BOLD:ACS9841	1
BOLD:ACS9844	1
BOLD:ACS9911	1
BOLD:ACS9922	1
BOLD:ACS9926	1
BOLD:ACS9960	1
BOLD:ACS9977	1
BOLD:ACT0005	1
BOLD:ACT0018	1
BOLD:ACT0038	1
BOLD:ACT0040	1
BOLD:ACT0049	1
BOLD:ACT0057	1
BOLD:ACT0086	1
BOLD:ACT0089	2
BOLD:ACT0091	1
BOLD:ACT0094	1
BOLD:ACT0098	1
BOLD:ACT0105	1
BOLD:ACT0106	1
BOLD:ACT0114	1
BOLD:ACT0119	1
BOLD:ACT0146	1
BOLD:ACT0147	1
BOLD:ACT0185	1
BOLD:ACT0195	2
BOLD:ACT0197	1
BOLD:ACT0205	1
BOLD:ACT0206	1
BOLD:ACT0216	1
BOLD:ACT0220	1
BOLD:ACT0243	1
BOLD:ACT0256	1
BOLD:ACT0257	1
BOLD:ACT0260	1
BOLD:ACT0271	1
BOLD:ACT0295	1
BOLD:ACT0316	1
BOLD:ACT0322	1
BOLD:ACT0330	1
BOLD:ACT0332	1
BOLD:ACT0335	1
BOLD:ACT0341	1
BOLD:ACT0353	1
BOLD:ACT0355	1
BOLD:ACT0379	1
BOLD:ACT0386	1
BOLD:ACT0409	1
BOLD:ACT0410	1
BOLD:ACT0419	1
BOLD:ACT0443	1
BOLD:ACT0446	1
BOLD:ACT0456	1
BOLD:ACT0457	1
BOLD:ACT0465	1
BOLD:ACT0472	1
BOLD:ACT0525	1
BOLD:ACT0527	2
BOLD:ACT0537	1
BOLD:ACT0538	1
BOLD:ACT0540	1
BOLD:ACT0553	1
BOLD:ACT0566	1
BOLD:ACT0576	1
BOLD:ACT0591	1
BOLD:ACT0594	1
BOLD:ACT0601	1
BOLD:ACT0602	1
BOLD:ACT0611	1
BOLD:ACT0621	1
BOLD:ACT0622	1
BOLD:ACT0660	1
BOLD:ACT0672	1
BOLD:ACT0673	1
BOLD:ACT0681	1
BOLD:ACT0690	1
BOLD:ACT0725	1
BOLD:ACT0768	1
BOLD:ACT0777	1
BOLD:ACT0778	1
BOLD:ACT0780	1
BOLD:ACT0788	1
BOLD:ACT0789	1
BOLD:ACT0802	1
BOLD:ACT0847	1
BOLD:ACT0865	2
BOLD:ACT0869	1
BOLD:ACT0898	1
BOLD:ACT0900	2
BOLD:ACT0904	1
BOLD:ACT0905	1
BOLD:ACT0906	1
BOLD:ACT0909	1
BOLD:ACT0912	1
BOLD:ACT0923	1
BOLD:ACT0933	1
BOLD:ACT0951	1
BOLD:ACT0971	1
BOLD:ACT0993	1
BOLD:ACT0996	1
BOLD:ACT1041	1
BOLD:ACT1043	1
BOLD:ACT1098	1
BOLD:ACT1110	1
BOLD:ACT1115	1
BOLD:ACT1119	1
BOLD:ACT1120	1
BOLD:ACT1121	1
BOLD:ACT1154	1
BOLD:ACT1172	1
BOLD:ACT1176	1
BOLD:ACT1181	1
BOLD:ACT1185	1
BOLD:ACT1207	1
BOLD:ACT1246	1
BOLD:ACT1258	1
BOLD:ACT1265	1
BOLD:ACT1270	1
BOLD:ACT1305	1
BOLD:ACT1315	1
BOLD:ACT1316	2
BOLD:ACT1319	1
BOLD:ACT1321	2
BOLD:ACT1327	1
BOLD:ACT1334	1
BOLD:ACT1341	1
BOLD:ACT1348	1
BOLD:ACT1355	1
BOLD:ACT1358	1
BOLD:ACT1376	1
BOLD:ACT1381	1
BOLD:ACT1384	1
BOLD:ACT1385	1
BOLD:ACT1390	1
BOLD:ACT1395	1
BOLD:ACT1406	1
BOLD:ACT1410	1
BOLD:ACT1414	1
BOLD:ACT1426	1
BOLD:ACT1438	1
BOLD:ACT1447	1
BOLD:ACT1471	1
BOLD:ACT1483	1
BOLD:ACT1502	1
BOLD:ACT1506	1
BOLD:ACT1507	1
BOLD:ACT1515	1
BOLD:ACT1516	1
BOLD:ACT1517	1
BOLD:ACT1524	1
BOLD:ACT1537	1
BOLD:ACT1558	1
BOLD:ACT1559	3
BOLD:ACT1594	1
BOLD:ACT1605	1
BOLD:ACT1624	1
BOLD:ACT1629	1
BOLD:ACT1635	1
BOLD:ACT1648	1
BOLD:ACT1649	1
BOLD:ACT1650	1
BOLD:ACT1655	1
BOLD:ACT1659	1
BOLD:ACT1665	1
BOLD:ACT1668	1
BOLD:ACT1677	1
BOLD:ACT1710	1
BOLD:ACT1720	1
BOLD:ACT1727	1
BOLD:ACT1729	1
BOLD:ACT1730	1
BOLD:ACT1736	1
BOLD:ACT1768	1
BOLD:ACT1787	1
BOLD:ACT1788	1
BOLD:ACT1789	1
BOLD:ACT1796	1
BOLD:ACT1821	1
BOLD:ACT1859	1
BOLD:ACT1871	1
BOLD:ACT1879	1
BOLD:ACT1884	1
BOLD:ACT1890	1
BOLD:ACT1925	1
BOLD:ACT1934	1
BOLD:ACT1943	1
BOLD:ACT1944	1
BOLD:ACT1953	4
BOLD:ACT1954	1
BOLD:ACT1957	1
BOLD:ACT1958	1
BOLD:ACT1959	1
BOLD:ACT1960	1
BOLD:ACT1961	1
BOLD:ACT1971	1
BOLD:ACT1973	1
BOLD:ACT1995	1
BOLD:ACT2023	2
BOLD:ACT2032	1
BOLD:ACT2041	1
BOLD:ACT2058	1
BOLD:ACT2108	1
BOLD:ACT2116	2
BOLD:ACT2120	1
BOLD:ACT2156	1
BOLD:ACT2157	1
BOLD:ACT2170	1
BOLD:ACT2171	1
BOLD:ACT2211	1
BOLD:ACT2214	1
BOLD:ACT2215	1
BOLD:ACT2216	1
BOLD:ACT2219	1
BOLD:ACT2222	1
BOLD:ACT2243	1
BOLD:ACT2260	1
BOLD:ACT2320	1
BOLD:ACT2332	1
BOLD:ACT2333	1
BOLD:ACT2336	1
BOLD:ACT2341	1
BOLD:ACT2346	1
BOLD:ACT2348	1
BOLD:ACT2357	1
BOLD:ACT2358	1
BOLD:ACT2374	1
BOLD:ACT2381	1
BOLD:ACT2401	1
BOLD:ACT2421	1
BOLD:ACT2422	1
BOLD:ACT2430	1
BOLD:ACT2444	1
BOLD:ACT2453	1
BOLD:ACT2454	1
BOLD:ACT2459	1
BOLD:ACT2460	1
BOLD:ACT2475	1
BOLD:ACT2480	1
BOLD:ACT2510	1
BOLD:ACT2512	1
BOLD:ACT2524	1
BOLD:ACT2536	1
BOLD:ACT2544	1
BOLD:ACT2580	1
BOLD:ACT2583	1
BOLD:ACT2585	1
BOLD:ACT2586	1
BOLD:ACT2593	1
BOLD:ACT2606	1
BOLD:ACT2609	1
BOLD:ACT2637	1
BOLD:ACT2655	1
BOLD:ACT2668	1
BOLD:ACT2675	1
BOLD:ACT2686	1
BOLD:ACT2693	1
BOLD:ACT2703	1
BOLD:ACT2720	1
BOLD:ACT2725	1
BOLD:ACT2733	1
BOLD:ACT2739	1
BOLD:ACT2740	1
BOLD:ACT2742	1
BOLD:ACT2747	1
BOLD:ACT2757	1
BOLD:ACT2771	1
BOLD:ACT2808	1
BOLD:ACT2833	1
BOLD:ACT2840	1
BOLD:ACT2844	1
BOLD:ACT2847	1
BOLD:ACT2851	1
BOLD:ACT2894	1
BOLD:ACT2899	1
BOLD:ACT2902	1
BOLD:ACT2912	1
BOLD:ACT2917	2
BOLD:ACT2924	1
BOLD:ACT2936	1
BOLD:ACT2939	1
BOLD:ACT2971	1
BOLD:ACT2981	1
BOLD:ACT3011	1
BOLD:ACT3016	1
BOLD:ACT3019	1
BOLD:ACT3034	1
BOLD:ACT3035	1
BOLD:ACT3042	1
BOLD:ACT3045	1
BOLD:ACT3064	1
BOLD:ACT3065	1
BOLD:ACT3066	1
BOLD:ACT3067	1
BOLD:ACT3072	1
BOLD:ACT3082	1
BOLD:ACT3083	1
BOLD:ACT3086	1
BOLD:ACT3092	1
BOLD:ACT3093	1
BOLD:ACT3095	1
BOLD:ACT3096	1
BOLD:ACT3097	1
BOLD:ACT3100	1
BOLD:ACT3112	1
BOLD:ACT3118	1
BOLD:ACT3131	1
BOLD:ACT3132	1
BOLD:ACT3147	1
BOLD:ACT3149	1
BOLD:ACT3155	1
BOLD:ACT3174	1
BOLD:ACT3198	1
BOLD:ACT3237	1
BOLD:ACT3286	1
BOLD:ACT3292	1
BOLD:ACT3294	1
BOLD:ACT3306	1
BOLD:ACT3307	1
BOLD:ACT3310	1
BOLD:ACT3352	1
BOLD:ACT3388	1
BOLD:ACT3430	1
BOLD:ACT3446	1
BOLD:ACT3447	1
BOLD:ACT3452	1
BOLD:ACT3453	3
BOLD:ACT3454	4
BOLD:ACT3463	2
BOLD:ACT3470	1
BOLD:ACT3475	1
BOLD:ACT3476	1
BOLD:ACT3477	3
BOLD:ACT3481	1
BOLD:ACT3499	1
BOLD:ACT3502	1
BOLD:ACT3555	1
BOLD:ACT3584	1
BOLD:ACT3585	1
BOLD:ACT3589	1
BOLD:ACT3599	3
BOLD:ACT3611	1
BOLD:ACT3618	1
BOLD:ACT3627	1
BOLD:ACT3630	1
BOLD:ACT3631	1
BOLD:ACT3637	1
BOLD:ACT3651	1
BOLD:ACT3652	1
BOLD:ACT3653	1
BOLD:ACT3683	1
BOLD:ACT3685	1
BOLD:ACT3696	1
BOLD:ACT3714	1
BOLD:ACT3718	1
BOLD:ACT3760	1
BOLD:ACT3773	1
BOLD:ACT3785	1
BOLD:ACT3797	1
BOLD:ACT3805	1
BOLD:ACT3826	1
BOLD:ACT3834	1
BOLD:ACT3839	1
BOLD:ACT3847	1
BOLD:ACT3848	1
BOLD:ACT3855	1
BOLD:ACT3857	1
BOLD:ACT3864	1
BOLD:ACT3875	1
BOLD:ACT3877	1
BOLD:ACT3884	1
BOLD:ACT3921	1
BOLD:ACT3926	1
BOLD:ACT3927	1
BOLD:ACT3930	1
BOLD:ACT3938	1
BOLD:ACT3947	1
BOLD:ACT3952	1
BOLD:ACT3966	1
BOLD:ACT3967	1
BOLD:ACT3970	1
BOLD:ACT3974	1
BOLD:ACT3986	1
BOLD:ACT3994	1
BOLD:ACT4008	1
BOLD:ACT4012	1
BOLD:ACT4015	1
BOLD:ACT4023	1
BOLD:ACT4034	1
BOLD:ACT4055	1
BOLD:ACT4056	1
BOLD:ACT4059	1
BOLD:ACT4060	1
BOLD:ACT4090	1
BOLD:ACT4103	1
BOLD:ACT4106	1
BOLD:ACT4118	1
BOLD:ACT4119	1
BOLD:ACT4122	1
BOLD:ACT4129	1
BOLD:ACT4130	1
BOLD:ACT4133	1
BOLD:ACT4151	1
BOLD:ACT4164	1
BOLD:ACT4165	1
BOLD:ACT4175	1
BOLD:ACT4198	1
BOLD:ACT4200	1
BOLD:ACT4203	1
BOLD:ACT4206	1
BOLD:ACT4219	1
BOLD:ACT4234	1
BOLD:ACT4241	1
BOLD:ACT4243	1
BOLD:ACT4248	1
BOLD:ACT4266	1
BOLD:ACT4273	3
BOLD:ACT4277	1
BOLD:ACT4323	1
BOLD:ACT4324	1
BOLD:ACT4325	1
BOLD:ACT4328	1
BOLD:ACT4342	1
BOLD:ACT4345	1
BOLD:ACT4355	1
BOLD:ACT4358	1
BOLD:ACT4384	1
BOLD:ACT4386	1
BOLD:ACT4390	1
BOLD:ACT4402	1
BOLD:ACT4435	1
BOLD:ACT4448	1
BOLD:ACT4453	1
BOLD:ACT4478	1
BOLD:ACT4486	1
BOLD:ACT4503	1
BOLD:ACT4506	1
BOLD:ACT4516	1
BOLD:ACT4521	1
BOLD:ACT4522	1
BOLD:ACT4536	1
BOLD:ACT4541	1
BOLD:ACT4553	2
BOLD:ACT4557	1
BOLD:ACT4559	1
BOLD:ACT4564	1
BOLD:ACT4565	1
BOLD:ACT4584	1
BOLD:ACT4589	1
BOLD:ACT4592	1
BOLD:ACT4598	1
BOLD:ACT4599	1
BOLD:ACT4604	1
BOLD:ACT4609	3
BOLD:ACT4625	1
BOLD:ACT4638	1
BOLD:ACT4640	1
BOLD:ACT4658	1
BOLD:ACT4659	1
BOLD:ACT4671	1
BOLD:ACT4680	1
BOLD:ACT4695	1
BOLD:ACT4720	1
BOLD:ACT4721	1
BOLD:ACT4726	1
BOLD:ACT4731	1
BOLD:ACT4733	1
BOLD:ACT4757	1
BOLD:ACT4758	1
BOLD:ACT4764	1
BOLD:ACT4777	1
BOLD:ACT4808	1
BOLD:ACT4818	1
BOLD:ACT4828	1
BOLD:ACT4829	1
BOLD:ACT4833	1
BOLD:ACT4836	1
BOLD:ACT4857	1
BOLD:ACT4868	1
BOLD:ACT4886	1
BOLD:ACT4911	1
BOLD:ACT4924	1
BOLD:ACT4926	1
BOLD:ACT4929	1
BOLD:ACT4942	1
BOLD:ACT4962	1
BOLD:ACT4963	1
BOLD:ACT4964	1
BOLD:ACT4978	1
BOLD:ACT4979	1
BOLD:ACT4989	2
BOLD:ACT4991	1
BOLD:ACT5001	1
BOLD:ACT5004	2
BOLD:ACT5007	1
BOLD:ACT5021	1
BOLD:ACT5022	1
BOLD:ACT5024	1
BOLD:ACT5058	1
BOLD:ACT5059	1
BOLD:ACT5063	1
BOLD:ACT5080	1
BOLD:ACT5081	1
BOLD:ACT5088	1
BOLD:ACT5089	2
BOLD:ACT5090	1
BOLD:ACT5091	1
BOLD:ACT5121	1
BOLD:ACT5128	1
BOLD:ACT5143	1
BOLD:ACT5153	1
BOLD:ACT5170	1
BOLD:ACT5199	1
BOLD:ACT5201	1
BOLD:ACT5220	1
BOLD:ACT5229	1
BOLD:ACT5230	1
BOLD:ACT5234	1
BOLD:ACT5239	1
BOLD:ACT5268	1
BOLD:ACT5269	1
BOLD:ACT5270	1
BOLD:ACT5293	1
BOLD:ACT5317	1
BOLD:ACT5323	1
BOLD:ACT5340	1
BOLD:ACT5352	1
BOLD:ACT5432	1
BOLD:ACT5444	1
BOLD:ACT5518	1
BOLD:ACT5536	1
BOLD:ACT5541	1
BOLD:ACT5548	1
BOLD:ACT5581	1
BOLD:ACT5593	1
BOLD:ACT5594	1
BOLD:ACT5602	1
BOLD:ACT5615	1
BOLD:ACT5629	1
BOLD:ACT5630	1
BOLD:ACT5631	1
BOLD:ACT5649	1
BOLD:ACT5663	1
BOLD:ACT5665	1
BOLD:ACT5670	1
BOLD:ACT5747	1
BOLD:ACT5749	1
BOLD:ACT5753	1
BOLD:ACT5760	1
BOLD:ACT5839	1
BOLD:ACT5863	1
BOLD:ACT5879	1
BOLD:ACT5904	1
BOLD:ACT5910	1
BOLD:ACT5911	1
BOLD:ACT5922	1
BOLD:ACT5923	1
BOLD:ACT5961	1
BOLD:ACT5962	1
BOLD:ACT6036	1
BOLD:ACT6042	1
BOLD:ACT6043	1
BOLD:ACT6044	1
BOLD:ACT6056	1
BOLD:ACT6078	1
BOLD:ACT6097	1
BOLD:ACT6103	1
BOLD:ACT6104	1
BOLD:ACT6113	1
BOLD:ACT6114	1
BOLD:ACT6123	1
BOLD:ACT6138	1
BOLD:ACT6153	1
BOLD:ACT6183	1
BOLD:ACT6192	1
BOLD:ACT6207	1
BOLD:ACT6242	1
BOLD:ACT6246	1
BOLD:ACT6262	1
BOLD:ACT6268	1
BOLD:ACT6273	1
BOLD:ACT6277	1
BOLD:ACT6294	1
BOLD:ACT6304	1
BOLD:ACT6316	1
BOLD:ACT6327	1
BOLD:ACT6403	1
BOLD:ACT6406	1
BOLD:ACT6422	1
BOLD:ACT6439	1
BOLD:ACT6447	1
BOLD:ACT6458	1
BOLD:ACT6487	1
BOLD:ACT6494	1
BOLD:ACT6508	1
BOLD:ACT6509	1
BOLD:ACT6510	1
BOLD:ACT6514	1
BOLD:ACT6519	1
BOLD:ACT6534	1
BOLD:ACT6585	1
BOLD:ACT6588	1
BOLD:ACT6598	1
BOLD:ACT6604	1
BOLD:ACT6611	1
BOLD:ACT6618	2
BOLD:ACT6620	1
BOLD:ACT6621	1
BOLD:ACT6630	1
BOLD:ACT6679	1
BOLD:ACT6680	1
BOLD:ACT6681	1
BOLD:ACT6694	1
BOLD:ACT6720	1
BOLD:ACT6745	1
BOLD:ACT6748	1
BOLD:ACT6749	1
BOLD:ACT6750	1
BOLD:ACT6751	1
BOLD:ACT6769	1
BOLD:ACT6775	1
BOLD:ACT6795	1
BOLD:ACT6803	4
BOLD:ACT6845	1
BOLD:ACT6882	1
BOLD:ACT6896	1
BOLD:ACT6918	1
BOLD:ACT6922	1
BOLD:ACT6925	1
BOLD:ACT6927	1
